sale_id,sale_date,perfume_id,perfume_name,brand,category,price,supplier_id,stock_quantity,reorder_level,last_restock_date,supplier_name,country,contact_email
1810,2024-06-02,28,Allure Homme Sport,Chanel,Eau de Toilette,150,8,911,2,2024-01-06,Chanel Official,USA,info@chanel-official.com
1811,2024-06-02,7,L’Homme,Prada,Eau de Toilette,135,16,641,3,2024-05-07,Prada Official,USA,info@prada-official.com
1812,2024-06-02,45,Hero,Burberry,Eau de Parfum,150,19,467,6,2024-03-19,Burberry Official,UK,info@burberry-official.com
1813,2024-06-03,81,Fahrenheit,Dior,Eau de Toilette,130,11,139,8,2024-02-23,Christian Dior Official,USA,info@dior-official.com
1814,2024-06-03,66,A*Men,Mugler,Eau de Toilette,120,7,410,3,2024-02-19,L’Oreal Luxe,France,info@lorealluxe.com
1815,2024-06-03,31,Artisan,John Varvatos,Eau de Toilette,120,30,273,8,2024-03-05,Revlon Inc.,USA,info@revlon.com
1816,2024-06-03,2,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,579,5,2024-03-28,Tom Ford Beauty Official,USA,info@tomford-official.com
1817,2024-06-03,6,L’Eau d’Issey Pour Homme,Issey Miyake,Eau de Toilette,110,26,254,13,2024-01-28,"Shiseido Company, Ltd.",Japan,info@shiseido-comp.com
1818,2024-06-03,8,1 Million,Paco Rabanne,Eau de Toilette,120,15,242,10,2024-01-14,Paco Rabanne Official,USA,info@pacorabanne-official.com
1819,2024-06-03,99,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,155,7,2024-03-13,Gucci Official,Italy,info@gucci-official.com
1820,2024-06-03,61,Peony & Blush Suede,Jo Malone,Cologne,155,3,163,9,2024-01-15,Estee Lauder Companies,USA,info@esteelauder-companies.com
1821,2024-06-03,82,Spicebomb,Viktor & Rolf,Eau de Toilette,135,17,301,11,2024-01-03,Viktor & Rolf Official,Netherlands,info@viktorrolf-official.com
1822,2024-06-03,13,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,61,17,2024-04-10,L’Oreal Luxe,France,info@lorealluxe.com
1823,2024-06-03,27,J’adore,Dior,Eau de Parfum,150,11,262,9,2024-04-06,Christian Dior Official,USA,info@dior-official.com
1824,2024-06-03,66,A*Men,Mugler,Eau de Toilette,120,7,410,3,2024-02-19,L’Oreal Luxe,France,info@lorealluxe.com
1825,2024-06-03,66,A*Men,Mugler,Eau de Toilette,120,7,410,3,2024-02-19,L’Oreal Luxe,France,info@lorealluxe.com
1826,2024-06-03,31,Artisan,John Varvatos,Eau de Toilette,120,30,273,8,2024-03-05,Revlon Inc.,USA,info@revlon.com
1827,2024-06-04,32,Le Male,Jean Paul Gaultier,Eau de Toilette,120,18,130,13,2024-04-03,Jean Paul Gaultier Official,France,info@jeanpaulgaultier-official.com
1828,2024-06-04,78,Replica Jazz Club,Maison Margiela,Eau de Toilette,135,7,892,1,2024-01-18,L’Oreal Luxe,France,info@lorealluxe.com
1829,2024-06-04,67,Man in Black,Bvlgari,Eau de Parfum,140,2,331,9,2024-05-18,LVMH Group,France,info@lvmn.com
1830,2024-06-04,73,La Vie Est Belle,Lancome,Eau de Parfum,135,7,455,5,2024-03-18,L’Oreal Luxe,France,info@lorealluxe.com
1831,2024-06-04,35,Good Girl,Carolina Herrera,Eau de Parfum,138,5,220,9,2024-05-01,Puig,Spain,info@puig.com
1832,2024-06-04,68,Bright Crystal,Versace,Eau de Toilette,110,14,56,18,2024-02-18,Versace Official,USA,info@versace-official.com
1833,2024-06-04,61,Peony & Blush Suede,Jo Malone,Cologne,155,3,163,9,2024-01-15,Estee Lauder Companies,USA,info@esteelauder-companies.com
1834,2024-06-04,8,1 Million,Paco Rabanne,Eau de Toilette,120,15,242,10,2024-01-14,Paco Rabanne Official,USA,info@pacorabanne-official.com
1835,2024-06-04,37,Eau Rose,Diptyque,Eau de Parfum,130,4,180,14,2024-04-22,Manzanita Capital,UK,info@manzanitacapital.com
1836,2024-06-04,82,Spicebomb,Viktor & Rolf,Eau de Toilette,135,17,301,11,2024-01-03,Viktor & Rolf Official,Netherlands,info@viktorrolf-official.com
1837,2024-06-04,14,Philosykos,Diptyque,Eau de Parfum,130,4,128,10,2024-04-02,Manzanita Capital,UK,info@manzanitacapital.com
1838,2024-06-04,68,Bright Crystal,Versace,Eau de Toilette,110,14,56,18,2024-02-18,Versace Official,USA,info@versace-official.com
1839,2024-06-05,64,Her,Burberry,Eau de Parfum,135,19,130,9,2024-01-22,Burberry Official,UK,info@burberry-official.com
1840,2024-06-05,13,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,61,17,2024-04-10,L’Oreal Luxe,France,info@lorealluxe.com
1841,2024-06-05,46,Explorer,Montblanc,Eau de Parfum,120,21,672,6,2024-05-26,Montblanc Official,Germany,info@montblanc-official.com
1842,2024-06-05,56,Replica – By the Fireplace,Maison Margiela,Eau de Toilette,160,7,808,2,2024-04-23,L’Oreal Luxe,France,info@lorealluxe.com
1843,2024-06-05,23,Peony & Blush Suede,Jo Malone,Cologne,155,3,84,16,2024-04-25,Estee Lauder Companies,USA,info@esteelauder-companies.com
1844,2024-06-05,69,Chloe Eau de Parfum,Chloe,Eau de Parfum,150,28,68,20,2024-03-14,Coty Inc.,USA,info@coty.com
1845,2024-06-05,47,Miss Dior,Dior,Eau de Parfum,150,11,588,4,2024-02-23,Christian Dior Official,USA,info@dior-official.com
1846,2024-06-05,9,Very Good Girl,Carolina Herrera,Eau de Parfum,138,5,542,6,2024-01-22,Puig,Spain,info@puig.com
1847,2024-06-05,69,Chloe Eau de Parfum,Chloe,Eau de Parfum,150,28,68,20,2024-03-14,Coty Inc.,USA,info@coty.com
1848,2024-06-05,81,Fahrenheit,Dior,Eau de Toilette,130,11,139,8,2024-02-23,Christian Dior Official,USA,info@dior-official.com
1849,2024-06-05,11,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,736,3,2024-02-15,Estee Lauder Companies,USA,info@esteelauder-companies.com
1850,2024-06-05,43,Les Exclusifs de Chanel 31 Rue Cambon,Chanel,Eau de Parfum,250,8,719,3,2024-02-18,Chanel Official,USA,info@chanel-official.com
1851,2024-06-05,93,L’Interdit,Givenchy,Eau de Parfum,138,23,840,2,2024-01-22,Givenchy Official,France,info@givenchy-official.com
1852,2024-06-05,76,L’Interdit,Givenchy,Eau de Parfum,138,23,84,19,2024-04-02,Givenchy Official,France,info@givenchy-official.com
1853,2024-06-05,1,Sauvage,Dior,Eau de Toilette,155,11,469,3,2024-03-04,Christian Dior Official,USA,info@dior-official.com
1854,2024-06-05,4,The One for Men,Dolce & Gabbana,Eau de Parfum,130,27,546,6,2024-01-11,Shiseido Group,Japan,info@shiseido-group.com
1855,2024-06-05,99,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,155,7,2024-03-13,Gucci Official,Italy,info@gucci-official.com
1856,2024-06-06,37,Eau Rose,Diptyque,Eau de Parfum,130,4,180,14,2024-04-22,Manzanita Capital,UK,info@manzanitacapital.com
1857,2024-06-06,95,Bloom,Gucci,Eau de Parfum,139,22,302,14,2024-02-27,Gucci Official,Italy,info@gucci-official.com
1858,2024-06-06,63,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,282,12,2024-05-12,Gucci Official,Italy,info@gucci-official.com
1859,2024-06-06,25,Acqua di Gio,Giorgio Armani,Eau de Toilette,130,12,166,12,2024-04-18,Giorgio Armani Beauty Official,USA,info@armani-official.com
1860,2024-06-06,74,Explorer,Montblanc,Eau de Parfum,120,21,595,4,2024-02-23,Montblanc Official,Germany,info@montblanc-official.com
1861,2024-06-06,72,Fahrenheit,Dior,Eau de Toilette,130,11,203,7,2024-05-29,Christian Dior Official,USA,info@dior-official.com
1862,2024-06-06,67,Man in Black,Bvlgari,Eau de Parfum,140,2,331,9,2024-05-18,LVMH Group,France,info@lvmn.com
1863,2024-06-06,25,Acqua di Gio,Giorgio Armani,Eau de Toilette,130,12,166,12,2024-04-18,Giorgio Armani Beauty Official,USA,info@armani-official.com
1864,2024-06-06,17,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,570,4,2024-05-20,YSL Beauty Official,USA,info@ysl-official.com
1865,2024-06-06,66,A*Men,Mugler,Eau de Toilette,120,7,410,3,2024-02-19,L’Oreal Luxe,France,info@lorealluxe.com
1866,2024-06-06,89,Paradoxe,Prada,Eau de Parfum,150,16,718,4,2024-02-24,Prada Official,USA,info@prada-official.com
1867,2024-06-07,63,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,282,12,2024-05-12,Gucci Official,Italy,info@gucci-official.com
1868,2024-06-07,68,Bright Crystal,Versace,Eau de Toilette,110,14,56,18,2024-02-18,Versace Official,USA,info@versace-official.com
1869,2024-06-07,44,Scandal,Jean Paul Gaultier,Eau de Parfum,130,18,486,4,2024-01-01,Jean Paul Gaultier Official,France,info@jeanpaulgaultier-official.com
1870,2024-06-07,81,Fahrenheit,Dior,Eau de Toilette,130,11,139,8,2024-02-23,Christian Dior Official,USA,info@dior-official.com
1871,2024-06-07,19,Sauvage,Dior,Eau de Toilette,155,11,888,2,2024-04-05,Christian Dior Official,USA,info@dior-official.com
1872,2024-06-07,48,My Way,Giorgio Armani,Eau de Parfum,135,12,40,18,2024-05-11,Giorgio Armani Beauty Official,USA,info@armani-official.com
1873,2024-06-07,20,Daisy,Marc Jacobs,Eau de Toilette,110,28,190,7,2024-01-29,Coty Inc.,USA,info@coty.com
1874,2024-06-07,85,Omnia Crystalline,Bvlgari,Eau de Toilette,110,2,161,12,2024-02-26,LVMH Group,France,info@lvmn.com
1875,2024-06-07,60,Donna Born in Roma,Valentino,Eau de Parfum,138,7,877,2,2024-03-10,L’Oreal Luxe,France,info@lorealluxe.com
1876,2024-06-07,67,Man in Black,Bvlgari,Eau de Parfum,140,2,331,9,2024-05-18,LVMH Group,France,info@lvmn.com
1877,2024-06-07,68,Bright Crystal,Versace,Eau de Toilette,110,14,56,18,2024-02-18,Versace Official,USA,info@versace-official.com
1878,2024-06-07,51,Y,Yves Saint Laurent,Eau de Parfum,150,13,79,17,2024-05-31,YSL Beauty Official,USA,info@ysl-official.com
1879,2024-06-08,69,Chloe Eau de Parfum,Chloe,Eau de Parfum,150,28,68,20,2024-03-14,Coty Inc.,USA,info@coty.com
1880,2024-06-08,85,Omnia Crystalline,Bvlgari,Eau de Toilette,110,2,161,12,2024-02-26,LVMH Group,France,info@lvmn.com
1881,2024-06-08,44,Scandal,Jean Paul Gaultier,Eau de Parfum,130,18,486,4,2024-01-01,Jean Paul Gaultier Official,France,info@jeanpaulgaultier-official.com
1882,2024-06-08,45,Hero,Burberry,Eau de Parfum,150,19,467,6,2024-03-19,Burberry Official,UK,info@burberry-official.com
1883,2024-06-08,96,Nomade,Chloe,Eau de Parfum,150,28,945,1,2024-02-26,Coty Inc.,USA,info@coty.com
1884,2024-06-08,45,Hero,Burberry,Eau de Parfum,150,19,467,6,2024-03-19,Burberry Official,UK,info@burberry-official.com
1885,2024-06-08,14,Philosykos,Diptyque,Eau de Parfum,130,4,128,10,2024-04-02,Manzanita Capital,UK,info@manzanitacapital.com
1886,2024-06-08,38,Elie Saab Le Parfum,Elie Saab,Eau de Parfum,120,35,425,7,2024-03-07,Beaute Prestige International,Japan,info@beauteprestige-international.com
1887,2024-06-08,71,Beautiful,Estee Lauder,Eau de Parfum,120,3,584,7,2024-01-01,Estee Lauder Companies,USA,info@esteelauder-companies.com
1888,2024-06-08,87,L’Eau d’Issey Pour Homme,Issey Miyake,Eau de Toilette,110,26,954,2,2024-03-23,"Shiseido Company, Ltd.",Japan,info@shiseido-comp.com
1889,2024-06-08,47,Miss Dior,Dior,Eau de Parfum,150,11,588,4,2024-02-23,Christian Dior Official,USA,info@dior-official.com
1890,2024-06-08,61,Peony & Blush Suede,Jo Malone,Cologne,155,3,163,9,2024-01-15,Estee Lauder Companies,USA,info@esteelauder-companies.com
1891,2024-06-08,23,Peony & Blush Suede,Jo Malone,Cologne,155,3,84,16,2024-04-25,Estee Lauder Companies,USA,info@esteelauder-companies.com
1892,2024-06-08,48,My Way,Giorgio Armani,Eau de Parfum,135,12,40,18,2024-05-11,Giorgio Armani Beauty Official,USA,info@armani-official.com
1893,2024-06-09,1,Sauvage,Dior,Eau de Toilette,155,11,469,3,2024-03-04,Christian Dior Official,USA,info@dior-official.com
1894,2024-06-09,84,Eros,Versace,Eau de Toilette,130,14,278,7,2024-03-13,Versace Official,USA,info@versace-official.com
1895,2024-06-09,27,J’adore,Dior,Eau de Parfum,150,11,262,9,2024-04-06,Christian Dior Official,USA,info@dior-official.com
1896,2024-06-09,8,1 Million,Paco Rabanne,Eau de Toilette,120,15,242,10,2024-01-14,Paco Rabanne Official,USA,info@pacorabanne-official.com
1897,2024-06-09,85,Omnia Crystalline,Bvlgari,Eau de Toilette,110,2,161,12,2024-02-26,LVMH Group,France,info@lvmn.com
1898,2024-06-09,55,Y,Yves Saint Laurent,Eau de Parfum,150,13,868,2,2024-04-27,YSL Beauty Official,USA,info@ysl-official.com
1899,2024-06-09,47,Miss Dior,Dior,Eau de Parfum,150,11,588,4,2024-02-23,Christian Dior Official,USA,info@dior-official.com
1900,2024-06-09,11,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,736,3,2024-02-15,Estee Lauder Companies,USA,info@esteelauder-companies.com
1901,2024-06-09,74,Explorer,Montblanc,Eau de Parfum,120,21,595,4,2024-02-23,Montblanc Official,Germany,info@montblanc-official.com
1902,2024-06-09,84,Eros,Versace,Eau de Toilette,130,14,278,7,2024-03-13,Versace Official,USA,info@versace-official.com
1903,2024-06-09,39,Philosykos,Diptyque,Eau de Parfum,130,4,13,15,2024-02-19,Manzanita Capital,UK,info@manzanitacapital.com
1904,2024-06-09,37,Eau Rose,Diptyque,Eau de Parfum,130,4,180,14,2024-04-22,Manzanita Capital,UK,info@manzanitacapital.com
1905,2024-06-09,27,J’adore,Dior,Eau de Parfum,150,11,262,9,2024-04-06,Christian Dior Official,USA,info@dior-official.com
1906,2024-06-09,16,Hero,Burberry,Eau de Parfum,150,19,718,3,2024-01-29,Burberry Official,UK,info@burberry-official.com
1907,2024-06-09,76,L’Interdit,Givenchy,Eau de Parfum,138,23,84,19,2024-04-02,Givenchy Official,France,info@givenchy-official.com
1908,2024-06-10,82,Spicebomb,Viktor & Rolf,Eau de Toilette,135,17,301,11,2024-01-03,Viktor & Rolf Official,Netherlands,info@viktorrolf-official.com
1909,2024-06-10,7,L’Homme,Prada,Eau de Toilette,135,16,641,3,2024-05-07,Prada Official,USA,info@prada-official.com
1910,2024-06-10,95,Bloom,Gucci,Eau de Parfum,139,22,302,14,2024-02-27,Gucci Official,Italy,info@gucci-official.com
1911,2024-06-10,96,Nomade,Chloe,Eau de Parfum,150,28,945,1,2024-02-26,Coty Inc.,USA,info@coty.com
1912,2024-06-10,67,Man in Black,Bvlgari,Eau de Parfum,140,2,331,9,2024-05-18,LVMH Group,France,info@lvmn.com
1913,2024-06-10,61,Peony & Blush Suede,Jo Malone,Cologne,155,3,163,9,2024-01-15,Estee Lauder Companies,USA,info@esteelauder-companies.com
1914,2024-06-10,23,Peony & Blush Suede,Jo Malone,Cologne,155,3,84,16,2024-04-25,Estee Lauder Companies,USA,info@esteelauder-companies.com
1915,2024-06-10,49,Bentley for Men Intense,Bentley,Eau de Parfum,130,32,157,10,2024-03-13,Lalique Group SA,Switzerland,info@lalique-group.com
1916,2024-06-10,63,Gucci Guilty Pour Homme,Gucci,Eau de Toilette,130,22,282,12,2024-05-12,Gucci Official,Italy,info@gucci-official.com
1917,2024-06-10,18,Fierce,Abercrombie & Fitch,Eau de Parfum,120,29,138,12,2024-04-15,Inter Parfums Inc.,USA,info@interparfums.com
1918,2024-06-10,51,Y,Yves Saint Laurent,Eau de Parfum,150,13,79,17,2024-05-31,YSL Beauty Official,USA,info@ysl-official.com
1919,2024-06-10,38,Elie Saab Le Parfum,Elie Saab,Eau de Parfum,120,35,425,7,2024-03-07,Beaute Prestige International,Japan,info@beauteprestige-international.com
1920,2024-06-10,93,L’Interdit,Givenchy,Eau de Parfum,138,23,840,2,2024-01-22,Givenchy Official,France,info@givenchy-official.com
1921,2024-06-10,77,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,99,17,2024-02-12,Estee Lauder Companies,USA,info@esteelauder-companies.com
1922,2024-06-10,48,My Way,Giorgio Armani,Eau de Parfum,135,12,40,18,2024-05-11,Giorgio Armani Beauty Official,USA,info@armani-official.com
1923,2024-06-10,47,Miss Dior,Dior,Eau de Parfum,150,11,588,4,2024-02-23,Christian Dior Official,USA,info@dior-official.com
1924,2024-06-10,77,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,99,17,2024-02-12,Estee Lauder Companies,USA,info@esteelauder-companies.com
1925,2024-06-11,73,La Vie Est Belle,Lancome,Eau de Parfum,135,7,455,5,2024-03-18,L’Oreal Luxe,France,info@lorealluxe.com
1926,2024-06-11,95,Bloom,Gucci,Eau de Parfum,139,22,302,14,2024-02-27,Gucci Official,Italy,info@gucci-official.com
1927,2024-06-11,40,Bright Crystal,Versace,Eau de Toilette,110,14,32,19,2024-04-21,Versace Official,USA,info@versace-official.com
1928,2024-06-11,69,Chloe Eau de Parfum,Chloe,Eau de Parfum,150,28,68,20,2024-03-14,Coty Inc.,USA,info@coty.com
1929,2024-06-11,71,Beautiful,Estee Lauder,Eau de Parfum,120,3,584,7,2024-01-01,Estee Lauder Companies,USA,info@esteelauder-companies.com
1930,2024-06-11,69,Chloe Eau de Parfum,Chloe,Eau de Parfum,150,28,68,20,2024-03-14,Coty Inc.,USA,info@coty.com
1931,2024-06-11,4,The One for Men,Dolce & Gabbana,Eau de Parfum,130,27,546,6,2024-01-11,Shiseido Group,Japan,info@shiseido-group.com
1932,2024-06-11,81,Fahrenheit,Dior,Eau de Toilette,130,11,139,8,2024-02-23,Christian Dior Official,USA,info@dior-official.com
1933,2024-06-11,7,L’Homme,Prada,Eau de Toilette,135,16,641,3,2024-05-07,Prada Official,USA,info@prada-official.com
1934,2024-06-11,75,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,399,8,2024-03-13,Tom Ford Beauty Official,USA,info@tomford-official.com
1935,2024-06-11,94,Black Opium,Yves Saint Laurent,Eau de Parfum,135,13,803,1,2024-05-29,YSL Beauty Official,USA,info@ysl-official.com
1936,2024-06-11,1,Sauvage,Dior,Eau de Toilette,155,11,469,3,2024-03-04,Christian Dior Official,USA,info@dior-official.com
1937,2024-06-11,3,Allure Homme Sport,Chanel,Eau de Toilette,150,8,473,7,2024-03-31,Chanel Official,USA,info@chanel-official.com
1938,2024-06-11,59,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,256,14,2024-05-31,L’Oreal Luxe,France,info@lorealluxe.com
1939,2024-06-11,86,English Pear & Freesia,Jo Malone,Cologne,140,3,802,2,2024-03-31,Estee Lauder Companies,USA,info@esteelauder-companies.com
1940,2024-06-11,23,Peony & Blush Suede,Jo Malone,Cologne,155,3,84,16,2024-04-25,Estee Lauder Companies,USA,info@esteelauder-companies.com
1941,2024-06-11,13,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,61,17,2024-04-10,L’Oreal Luxe,France,info@lorealluxe.com
1942,2024-06-11,23,Peony & Blush Suede,Jo Malone,Cologne,155,3,84,16,2024-04-25,Estee Lauder Companies,USA,info@esteelauder-companies.com
1943,2024-06-11,23,Peony & Blush Suede,Jo Malone,Cologne,155,3,84,16,2024-04-25,Estee Lauder Companies,USA,info@esteelauder-companies.com
1944,2024-06-11,29,Mon Guerlain,Guerlain,Eau de Parfum,150,2,787,7,2024-01-09,LVMH Group,France,info@lvmn.com
1945,2024-06-11,80,Polo Blue,Ralph Lauren,Eau de Toilette,120,24,249,12,2024-02-19,Ralph Lauren Official,USA,info@ralphlauren-official.com
1946,2024-06-12,53,Gypsy Water,Byredo,Eau de Parfum,180,5,240,10,2024-03-06,Puig,Spain,info@puig.com
1947,2024-06-12,96,Nomade,Chloe,Eau de Parfum,150,28,945,1,2024-02-26,Coty Inc.,USA,info@coty.com
1948,2024-06-12,74,Explorer,Montblanc,Eau de Parfum,120,21,595,4,2024-02-23,Montblanc Official,Germany,info@montblanc-official.com
1949,2024-06-12,8,1 Million,Paco Rabanne,Eau de Toilette,120,15,242,10,2024-01-14,Paco Rabanne Official,USA,info@pacorabanne-official.com
1950,2024-06-12,9,Very Good Girl,Carolina Herrera,Eau de Parfum,138,5,542,6,2024-01-22,Puig,Spain,info@puig.com
1951,2024-06-12,15,J’adore,Dior,Eau de Parfum,150,11,798,5,2024-03-18,Christian Dior Official,USA,info@dior-official.com
1952,2024-06-12,54,The One,Dolce & Gabbana,Eau de Parfum,130,27,268,8,2024-02-19,Shiseido Group,Japan,info@shiseido-group.com
1953,2024-06-12,92,Terre d’Hermes,Hermes,Eau de Toilette,150,9,160,9,2024-03-20,Hermes International,France,info@hermes-international.com
1954,2024-06-12,45,Hero,Burberry,Eau de Parfum,150,19,467,6,2024-03-19,Burberry Official,UK,info@burberry-official.com
1955,2024-06-12,27,J’adore,Dior,Eau de Parfum,150,11,262,9,2024-04-06,Christian Dior Official,USA,info@dior-official.com
1956,2024-06-12,7,L’Homme,Prada,Eau de Toilette,135,16,641,3,2024-05-07,Prada Official,USA,info@prada-official.com
1957,2024-06-12,54,The One,Dolce & Gabbana,Eau de Parfum,130,27,268,8,2024-02-19,Shiseido Group,Japan,info@shiseido-group.com
1958,2024-06-12,97,My Way,Giorgio Armani,Eau de Parfum,135,12,52,18,2024-05-04,Giorgio Armani Beauty Official,USA,info@armani-official.com
1959,2024-06-12,93,L’Interdit,Givenchy,Eau de Parfum,138,23,840,2,2024-01-22,Givenchy Official,France,info@givenchy-official.com
1960,2024-06-12,50,Replica Jazz Club,Maison Margiela,Eau de Toilette,135,7,961,1,2024-02-11,L’Oreal Luxe,France,info@lorealluxe.com
1961,2024-06-12,75,Neroli Portofino,Tom Ford,Eau de Parfum,250,6,399,8,2024-03-13,Tom Ford Beauty Official,USA,info@tomford-official.com
1962,2024-06-12,13,Orange Sanguine,Atelier Cologne,Eau de Cologne,140,7,61,17,2024-04-10,L’Oreal Luxe,France,info@lorealluxe.com
1963,2024-06-12,14,Philosykos,Diptyque,Eau de Parfum,130,4,128,10,2024-04-02,Manzanita Capital,UK,info@manzanitacapital.com
1964,2024-06-12,17,La Nuit de L’Homme,Yves Saint Laurent,Eau de Toilette,140,13,570,4,2024-05-20,YSL Beauty Official,USA,info@ysl-official.com
1965,2024-06-12,79,Gypsy Water,Byredo,Eau de Parfum,180,5,666,4,2024-05-05,Puig,Spain,info@puig.com
1966,2024-06-12,77,Wood Sage & Sea Salt,Jo Malone,Cologne,140,3,99,17,2024-02-12,Estee Lauder Companies,USA,info@esteelauder-companies.com
1967,2024-06-12,31,Artisan,John Varvatos,Eau de Toilette,120,30,273,8,2024-03-05,Revlon Inc.,USA,info@revlon.com
1968,2024-06-13,95,Bloom,Gucci,Eau de Parfum,139,22,302,14,2024-02-27,Gucci Official,Italy,info@gucci-official.com
1969,2024-06-13,64,Her,Burberry,Eau de Parfum,135,19,130,9,2024-01-22,Burberry Official,UK,info@burberry-official.com
1970,2024-06-13,23,Peony & Blush Suede,Jo Malone,Cologne,155,3,84,16,2024-04-25,Estee Lauder Companies,USA,info@esteelauder-companies.com
1971,2024-06-13,53,Gypsy Water,Byredo,Eau de Parfum,180,5,240,10,2024-03-06,Puig,Spain,info@puig.com
